model,success,constrained_feature,original_pred,original_prob,cf_pred,cf_prob,og_mean radius,cf_mean radius,diff_mean radius,og_mean texture,cf_mean texture,diff_mean texture,og_mean perimeter,cf_mean perimeter,diff_mean perimeter,og_mean area,cf_mean area,diff_mean area,og_mean smoothness,cf_mean smoothness,diff_mean smoothness,og_mean compactness,cf_mean compactness,diff_mean compactness,og_mean concavity,cf_mean concavity,diff_mean concavity,og_mean concave points,cf_mean concave points,diff_mean concave points,og_mean symmetry,cf_mean symmetry,diff_mean symmetry,og_mean fractal dimension,cf_mean fractal dimension,diff_mean fractal dimension,og_radius error,cf_radius error,diff_radius error,og_texture error,cf_texture error,diff_texture error,og_perimeter error,cf_perimeter error,diff_perimeter error,og_area error,cf_area error,diff_area error,og_smoothness error,cf_smoothness error,diff_smoothness error,og_compactness error,cf_compactness error,diff_compactness error,og_concavity error,cf_concavity error,diff_concavity error,og_concave points error,cf_concave points error,diff_concave points error,og_symmetry error,cf_symmetry error,diff_symmetry error,og_fractal dimension error,cf_fractal dimension error,diff_fractal dimension error,og_worst radius,cf_worst radius,diff_worst radius,og_worst texture,cf_worst texture,diff_worst texture,og_worst perimeter,cf_worst perimeter,diff_worst perimeter,og_worst area,cf_worst area,diff_worst area,og_worst smoothness,cf_worst smoothness,diff_worst smoothness,og_worst compactness,cf_worst compactness,diff_worst compactness,og_worst concavity,cf_worst concavity,diff_worst concavity,og_worst concave points,cf_worst concave points,diff_worst concave points,og_worst symmetry,cf_worst symmetry,diff_worst symmetry,og_worst fractal dimension,cf_worst fractal dimension,diff_worst fractal dimension
SVM,1,28,1,0.8176014656774795,0,0.5,-0.4664974334628557,-0.41971105337142944,0.04678638009142627,-0.13728933427580936,-0.13018035888671875,0.0071089753890906104,-0.44421137662990123,-0.4074993431568146,0.03671203347308666,-0.48646498211046835,-0.45685604214668274,0.029608939963785608,0.2808500721708621,0.2737359404563904,-0.0071141317144717275,0.041605888065700036,-0.05772846192121506,-0.0993343499869151,-0.11146495729283888,-0.025734849274158478,0.0857301080186804,-0.26486865566012124,-0.07829203456640244,0.1865766210937188,0.41524141022557975,0.3942055404186249,-0.021035869806954877,0.13513743625693653,0.15290354192256927,0.017766105665632748,-0.020915090791363417,0.11267190426588058,0.133586995057244,-0.293239068193313,-0.3421635031700134,-0.048924434976700404,-0.17460869313480404,-0.14800964295864105,0.026599050176162986,-0.20729950217854168,-0.10530147701501846,0.10199802516352321,-0.011814323206632737,0.032255224883556366,0.044069548090189106,-0.35108921192985637,-0.39968061447143555,-0.048591402541579176,-0.1810534995636749,-0.21316853165626526,-0.03211503209259037,-0.24238830633075095,-0.21809089183807373,0.024297414492677222,-0.3373175813330717,-0.3888697922229767,-0.05155221088990497,-0.08421329576766165,-0.16363458335399628,-0.07942128758633463,-0.2632353954349302,-0.18442420661449432,0.07881118882043586,-0.14784207826389387,0.009377911686897278,0.15721998995079114,-0.3315475216620064,-0.31599029898643494,0.01555722267557147,-0.35109337098775545,-0.2785589396953583,0.07253443129239717,0.4800194212392094,0.5103484988212585,0.03032907758204917,-0.09649593736807759,-0.11667118221521378,-0.02017524484713619,-0.03583040521349128,0.06304484605789185,0.09887525127138314,-0.19435087168285192,-0.17934468388557434,0.015006187797277581,0.1727566892862408,0.17102912068367004,-0.001727568602570756,0.20372995378097994,0.2730429172515869,0.06931296347060698
SVM,1,28,0,0.9999057131105877,1,0.5260067823331177,1.365363441396914,0.9792411923408508,-0.3861222490560632,0.49866473473047496,0.35963132977485657,-0.1390334049556184,1.3055108815947314,0.9634097814559937,-0.34210110013873773,1.3414708602558774,1.0186998844146729,-0.3227709758412045,-0.4065390208670474,-0.29476630687713623,0.11177271398991118,-0.01372410185849921,0.41856470704078674,0.43228880889928595,0.24063658907520033,-0.3320534825325012,-0.5726900716077016,0.8214487566437528,-0.09708204865455627,-0.9185308052983091,-0.8339807866835112,-0.6349539756774902,0.19902681100602093,-1.1312152702418672,-1.356183409690857,-0.22496813944898975,1.3674554742659557,0.3637487590312958,-1.00370671523466,-0.7487490684134084,-0.47119826078414917,0.2775508076292592,1.2700984688030201,0.8956577181816101,-0.37444075062141,1.1863819915675888,0.23119153082370758,-0.9551904607438813,-0.8335014379302985,-1.3167572021484375,-0.483255764218139,-0.49043918604598336,-0.23744171857833862,0.25299746746764473,-0.31558999847851404,-0.133378803730011,0.18221119474850306,0.287260309010099,-0.018901530653238297,-0.3061618396633373,-0.8224353434605784,-0.5367183685302734,0.285716974930305,-0.7623574707350874,-0.44441837072372437,0.31793910001136305,1.7946187478872861,1.2592049837112427,-0.5354137641760435,0.17237238530664886,-0.6376768946647644,-0.8100492799714133,1.7636611204362806,1.5647166967391968,-0.19894442369708387,1.7441411998123604,1.1534286737442017,-0.5907125260681587,-0.5305141685737853,-0.8321152329444885,-0.3016010643707032,-0.12362003736489979,0.03151432052254677,0.15513435788744656,-0.028181046514365538,-0.6776089668273926,-0.6494279203130271,0.9917786168501146,0.8268992900848389,-0.16487932676527572,-0.5612110015171435,-0.5668231248855591,-0.005612123368415545,-1.008389490407495,-1.5412391424179077,-0.5328496520104127
SVM,1,28,0,0.9937286071688143,1,0.5058569103494612,0.3800657838216438,0.21635235846042633,-0.16371342536121747,0.06921973610261505,0.04434482380747795,-0.024874912295137094,0.40410139076623347,0.27563729882240295,-0.12846409194383052,0.26659607314614986,0.16298742592334747,-0.10360864722280239,0.9675201389608243,0.9924138784408569,0.024893739480032595,0.35641445142752337,0.6410970687866211,0.2846826173590977,0.7269020520378592,0.42691510915756226,-0.2999869428802969,0.857220952303154,0.17909112572669983,-0.6781298265764542,0.4370936935534352,0.5107030868530273,0.07360939329959215,-0.6660528177450479,-0.7282180786132812,-0.062165260868233374,0.2555569697828214,-0.2133086770772934,-0.4688656468601148,-0.7701848331296481,-0.5989882349967957,0.17119659813285248,0.11394606620841474,0.02087022364139557,-0.09307584256701917,0.17460652758583298,-0.17314261198043823,-0.3477491395662712,-0.2453188719503449,-0.39952710270881653,-0.15420823075847162,-0.5808283584456333,-0.4107974171638489,0.17003094128178442,-0.1461736665116796,-0.03379768505692482,0.11237598145475478,-0.15331826891607353,-0.23833951354026794,-0.08502124462419441,-0.8089598500681477,-0.6285688877105713,0.18039096235757646,-0.4882981457879763,-0.3020881116390228,0.18621003414895348,0.6294030550051417,0.3536275625228882,-0.2757754924822535,0.07663816423916718,-0.4731959104537964,-0.5498340746929635,0.533832139390758,0.47939532995224,-0.05443680943851803,0.4920441160078976,0.23823240399360657,-0.25381171201429104,1.0004659052630684,0.894339919090271,-0.10612598617279745,-0.0861629468930978,-0.015565603971481323,0.07059734292161647,0.49962470372531403,0.15364152193069458,-0.34598318179461945,0.5703501810018384,0.517838716506958,-0.05251146449488042,-0.10783139121526883,-0.10890970379114151,-0.0010783125758726808,-0.20629286607176198,-0.44883182644844055,-0.24253896037667858
SVM,1,28,1,0.9999943950966607,0,0.6124870553817273,-0.4863166392186802,-0.1854248195886612,0.300891819630019,-0.3531851805805264,-0.12246137857437134,0.23072380200615505,-0.4285704813552517,-0.1326737254858017,0.29589675586945,-0.5262333749161549,-0.30236783623695374,0.22386553867920111,0.6942901647407339,0.27860891819000244,-0.41568124655073146,0.533852005322369,-0.12081878632307053,-0.6546707916454395,-0.14472249154727967,0.05977093428373337,0.20449342583101304,-0.5336861848065036,-0.27150240540504456,0.2621837794014591,4.802699631942942e-05,-0.7052736282348633,-0.7053216552311827,1.1473864746753892,1.4317514896392822,0.284365014963893,-0.7965924576708538,-0.5904092788696289,0.20618317880122494,0.4754918043890789,-0.6147764921188354,-1.0902682965079142,-0.3162276956265344,-0.14811648428440094,0.16811121134213347,-0.5222342192872323,-0.3772026300430298,0.14503158924420256,0.9860655646223868,1.271673321723938,0.2856077571015512,0.39354539879106964,-0.5575734376907349,-0.9511188364818045,0.4916289950105208,-1.0222179889678955,-1.5138469839784163,-0.03561857661810695,0.268957257270813,0.30457583388891996,0.1588255844791514,-0.6440529227256775,-0.8028785072048289,0.7846589284093526,-0.7616344690322876,-1.5462933974416402,-0.6981105379570164,-0.42507535219192505,0.27303518576509134,-0.43339415144793497,-0.030631227418780327,0.40276292402915465,-0.5247206591725714,-0.27223220467567444,0.25248845449689694,-0.6369594798394504,-0.4318710267543793,0.20508845308507118,0.5841087180439807,1.0044797658920288,0.42037104784804813,0.0656028507081691,-0.6265439391136169,-0.692146789821786,-0.16395716342384825,0.07520946115255356,0.2391666245764018,-0.620376708649473,-0.3411897122859955,0.27918699636347755,-0.553284784553824,-0.5588176250457764,-0.005532840491952351,0.5453221525365483,0.8221138119697571,0.2767916594332088
SVM,1,28,1,0.9999997979084346,0,0.5,-0.7298097385045231,-0.4012705385684967,0.3285391999360264,-1.1135140306101807,-0.8160114884376526,0.29750254217252814,-0.7092833912844916,-0.4029465913772583,0.3063367999072333,-0.7092807999579321,-0.4742121994495392,0.23506860050839296,0.2945115708818663,-0.33884498476982117,-0.6333565556516875,0.1598975906622639,-0.5504947900772095,-0.7103923807394734,-0.2712019021209868,0.04335195943713188,0.3145538615581187,-0.5876075091460422,-0.11285276710987091,0.4747547420361713,0.025542357545483767,-0.5873227119445801,-0.6128650694900638,0.7030521916933535,0.9658947587013245,0.26284256700797093,-0.4370373609906161,-0.071463443338871,0.3655739176517451,1.044648315820273,0.07505698502063751,-0.9695913307996356,-0.5946322875556703,-0.41024646162986755,0.18438582592580277,-0.4071537674769907,-0.14525116980075836,0.26190259767623236,1.6901816653222197,2.00141978263855,0.3112381173163301,0.8331165526631767,-0.02227213606238365,-0.8553886887255604,0.7071365349389206,-0.8368918895721436,-1.544028424511064,0.4844868204283134,0.7755028605461121,0.29101604011779864,-0.2662649798093459,-1.0102381706237793,-0.7439731908144334,0.6075799674671171,-0.7786778211593628,-1.3862577886264797,-0.8271165610975398,-0.4634932279586792,0.36362333313886064,-0.9665347273927053,-0.35943493247032166,0.6070997949223836,-0.8495754851414252,-0.6165878176689148,0.23298766747251043,-0.7392434669671388,-0.4420872926712036,0.2971561742959352,0.1287180445231041,0.5245990753173828,0.3958810307942787,-0.26440703258650056,-0.8689637184143066,-0.6045566858278061,-0.4536766241532377,-0.08727547526359558,0.3664011488896421,-0.6896442188325351,-0.4359756112098694,0.25366860762266574,-0.9131350346885285,-0.9222663640975952,-0.00913132940906669,-0.14178859208672057,0.20777088403701782,0.3495594761237384
SVM,0,28,0,0.9999998999999902,0,0.9999998999999902,1.83536174932075,1.83536174932075,0.0,2.3807133079520266,2.3807133079520266,0.0,1.9846550185203125,1.9846550185203125,0.0,1.7222320679698977,1.7222320679698977,0.0,1.5858827121957637,1.5858827121957637,0.0,3.3079832242804974,3.3079832242804974,0.0,3.3068804669278204,3.3068804669278204,0.0,2.7281593914599234,2.7281593914599234,0.0,2.1342876986835706,2.1342876986835706,0.0,1.027971636123967,1.027971636123967,0.0,1.1454293182038229,1.1454293182038229,0.0,0.7249597558280764,0.7249597558280764,0.0,1.4083340821567232,1.4083340821567232,0.0,0.9780503449203191,0.9780503449203191,0.0,-0.15296503920739,-0.15296503920739,0.0,1.9339275451017715,1.9339275451017715,0.0,1.1942084893435696,1.1942084893435696,0.0,0.7548780054371556,0.7548780054371556,0.0,0.32665672945760704,0.32665672945760704,0.0,0.8493125044126031,0.8493125044126031,0.0,1.9777240710544801,1.9777240710544801,0.0,2.2917299689384913,2.2917299689384913,0.0,2.324583119108263,2.324583119108263,0.0,1.6647829339374296,1.6647829339374296,0.0,1.4515195247504147,1.4515195247504147,0.0,3.9740564978693027,3.9740564978693027,0.0,3.17498790874456,3.17498790874456,0.0,2.3112327378150814,2.3112327378150814,0.0,1.8737228496146021,1.8737228496146021,0.0,2.251039519393167,2.251039519393167,0.0
SVM,0,28,0,0.9999998999999902,0,0.9999998999999902,2.2345771795452127,2.2345771795452127,0.0,0.6371196796432823,0.6371196796432823,0.0,2.2768927986519256,2.2768927986519256,0.0,2.3342704537028047,2.3342704537028047,0.0,0.7590025270560191,0.7590025270560191,0.0,1.7511117836547525,1.7511117836547525,0.0,1.9639815458962293,1.9639815458962293,0.0,2.6781835298769368,2.6781835298769368,0.0,0.047394640873340214,0.047394640873340214,0.0,-0.18839346353935774,-0.18839346353935774,0.0,2.1424257514764586,2.1424257514764586,0.0,-0.9291051577500467,-0.9291051577500467,0.0,2.273031677575514,2.273031677575514,0.0,1.9101384242231598,1.9101384242231598,0.0,-0.9861145090587276,-0.9861145090587276,0.0,0.1385188052349143,0.1385188052349143,0.0,0.09144519615503864,0.09144519615503864,0.0,0.44790448363299956,0.44790448363299956,0.0,-0.6607294227514094,-0.6607294227514094,0.0,-0.008784123763869698,-0.008784123763869698,0.0,2.377226594328359,2.377226594328359,0.0,0.04362636387107007,0.04362636387107007,0.0,2.6365397386905416,2.6365397386905416,0.0,2.380770843831249,2.380770843831249,0.0,-0.09247171118703727,-0.09247171118703727,0.0,0.8767426029940883,0.8767426029940883,0.0,0.9609766502663385,0.9609766502663385,0.0,1.977154923215357,1.977154923215357,0.0,-0.2600147569110029,-0.2600147569110029,0.0,0.10501036924735134,0.10501036924735134,0.0
SVM,1,28,0,0.941789313975396,1,0.507230088399839,0.9774732716043506,0.887333333492279,-0.09013993811207155,-0.9703656977342271,-0.9840618968009949,-0.013696199066767778,0.9515327253789744,0.8808018565177917,-0.07073086886118263,0.8481735622619353,0.7911260724067688,-0.0570474898551665,0.1960049749130448,0.20971113443374634,0.013706159520701533,0.23049102608279387,0.4218735694885254,0.19138254340573152,0.12410924367611767,-0.0410626046359539,-0.16517184831207157,0.8219748183446266,0.46250683069229126,-0.35946798765233534,-0.26217937293795085,-0.22165141999721527,0.04052795294073558,-0.175896561830488,-0.21012547612190247,-0.034228914291414475,0.7010234612450627,0.44364842772483826,-0.2573750335202244,-0.7025512996284089,-0.6082906126976013,0.09426068693080758,0.86844184398859,0.817194402217865,-0.051247441770725044,0.4456707962143763,0.24915656447410583,-0.19651423174027044,-0.44607383461499495,-0.5309802293777466,-0.08490639476275164,0.2525813323106631,0.3462003171443939,0.09361898483373082,0.03881401949622435,0.10068805515766144,0.061874035661437086,0.2618117268916197,0.21499918401241302,-0.046812542879206664,-0.16213616723147195,-0.06281294673681259,0.09932322049465936,-0.028180196564844724,0.1248365044593811,0.15301670102422582,0.7854587281590004,0.6336173415184021,-0.15184138664059832,-0.9929441676871831,-1.2958532571792603,-0.3029090894920772,0.8337904274506416,0.8038175702095032,-0.029972857241138406,0.6172538243883439,0.47750604152679443,-0.13974778286154943,-0.2616168184947912,-0.3200506269931793,-0.05843380849838814,0.1837864292657512,0.22265727818012238,0.038870848914371176,-0.12284186041604712,-0.3133395314216614,-0.19049767100561427,0.48146709271383836,0.4525551497936249,-0.028911942920213485,-0.23623610602104442,-0.23859846591949463,-0.0023623598984502114,-0.2623835391022329,-0.3959253132343292,-0.13354177413209634
SVM,1,28,1,0.5383190603385276,0,0.5,-0.22017301906903836,-0.21564367413520813,0.004529344933830226,-0.7802834852268138,-0.7795953750610352,0.0006881101657786326,-0.22194602272698422,-0.21839188039302826,0.0035541423339559564,-0.3790057079334003,-0.37613919377326965,0.002866514160130673,0.8668564642481599,0.8661679625511169,-0.0006885016970429314,0.9516888257844255,0.9420722126960754,-0.009616613088350046,0.3527547916753989,0.36105456948280334,0.00829977780740443,0.5678870168227034,0.5859497785568237,0.01806276173412036,0.47715621298783817,0.47511959075927734,-0.002036622228560825,0.8696775478116162,0.8713980317115784,0.0017204838999621552,-0.4101679535690841,-0.39723557233810425,0.01293238123097984,-0.3449805692325125,-0.34971678256988525,-0.00473621333737273,-0.6395830289608953,-0.6370081901550293,0.0025748388058659533,-0.5745820491162004,-0.5647080540657043,0.00987399505049602,-0.06388616507234143,-0.059619758278131485,0.004266406794209948,0.5441940194571527,0.5394906401634216,-0.0047033792937311025,0.217261736806879,0.214152529835701,-0.0031092069711780024,0.3079372819813634,0.31028950214385986,0.0023522201624964767,0.09389820722471244,0.0889074057340622,-0.004990801490650246,0.2810794086507028,0.2733907401561737,-0.007688668494529094,-0.14671382614671596,-0.1390838474035263,0.007629978743189658,-0.38717763093259866,-0.3719569742679596,0.015220656664639065,-0.3132500660903535,-0.3117440938949585,0.001505972195395,-0.46219494321265847,-0.45517265796661377,0.007022285246044702,0.9570953649277468,0.9600314497947693,0.0029360848670224593,1.4618481886398234,1.4598959684371948,-0.0019522202026285296,1.0097413119732654,1.0193127393722534,0.009571427398987975,0.8676487866548043,0.8691014051437378,0.0014526184889335214,0.9859865497228201,0.9761266708374023,-0.009859878885417728,0.9946084435106194,1.0013184547424316,0.006710011231812252
SVM,1,28,1,0.9959801831398695,0,0.5,-0.06161937302244301,0.15481455624103546,0.2164339292634785,-0.6019347426272649,-0.5690488815307617,0.032885861096503155,-0.1198686009345331,0.04996401071548462,0.16983261165001773,-0.15506170872974684,-0.01808728277683258,0.13697442595291426,-1.974735267640773,-2.007643222808838,-0.032907955168064884,-0.9621564463867561,-1.4216820001602173,-0.45952555377346116,-0.8397293721599711,-0.51667720079422,0.32305217136575115,-0.9177112264441929,-0.3680174946784973,0.5496937317656956,0.007332121438937234,-0.08997920900583267,-0.0973113304447699,-1.0270744226679525,-0.9448876976966858,0.08218672497126667,-0.8715439625835484,-0.45683756470680237,0.414706397876746,-1.157691717698224,-1.3840186595916748,-0.22632694189345082,-0.7087008356377467,-0.5856513977050781,0.12304943793266854,-0.551905054008105,-0.24902115762233734,0.3028838963857676,-1.205536735788443,-1.0016673803329468,0.20386935545549623,-0.6717555616333765,-0.8965433239936829,-0.2247877623603064,-0.7137806640167393,-0.8623457551002502,-0.1485650910835109,-1.1232273549066152,-1.0108270645141602,0.11240029039245503,-0.9081884832305924,-1.1466721296310425,-0.23848364640045006,-0.6197604169945854,-0.9871681332588196,-0.3674077162642342,-0.22786277618672224,0.10545676201581955,0.3333195382025418,-0.6166096434908745,-0.008540053851902485,0.6080695896389721,-0.17706900331116618,-0.10510145127773285,0.07196755203343333,-0.2787891731905963,0.01183425821363926,0.2906234314042356,-1.6347281255110746,-1.494423270225525,0.1403048552855497,-0.3367379659113595,-0.43007025122642517,-0.09333228531506566,-0.6511256955744221,-0.27667033672332764,0.3744553588510945,-0.7963039247781354,-0.726885199546814,0.06941872523132142,-0.3582998472561642,-0.3618828356266022,-0.0035829883704379673,-0.38634392649957294,-0.08290372788906097,0.30344019861051197
